gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,cusip,curcdq,datacqtr,datafqtr,actq,atq,ceqq,cibegniq,dlttq,lctq,lltq,revtq,oancfy,costat
001078,2017-03-31,2017,1,INDL,C,D,STD,ABT,002824100,USD,2017Q1,2017Q1,19329.0000,70887.0000,31362.0000,422.0000,23764.0000,6646.0000,32694.0000,6335.0000,574.0000,A
001078,2017-06-30,2017,2,INDL,C,D,STD,ABT,002824100,USD,2017Q2,2017Q2,19983.0000,71151.0000,31602.0000,288.0000,23810.0000,6803.0000,32560.0000,6637.0000,1925.0000,A
001078,2017-09-30,2017,3,INDL,C,D,STD,ABT,002824100,USD,2017Q3,2017Q3,21377.0000,72248.0000,32032.0000,611.0000,23310.0000,7935.0000,32095.0000,6829.0000,3930.0000,A
001078,2017-12-31,2017,4,INDL,C,D,STD,ABT,002824100,USD,2017Q4,2017Q4,20147.0000,76250.0000,30897.0000,-844.0000,27210.0000,8912.0000,36240.0000,7589.0000,5570.0000,A
001078,2018-03-31,2018,1,INDL,C,D,STD,ABT,002824100,USD,2018Q1,2018Q1,14964.0000,70908.0000,31399.0000,418.0000,21154.0000,9010.0000,30297.0000,7390.0000,1108.0000,A
001078,2018-06-30,2018,2,INDL,C,D,STD,ABT,002824100,USD,2018Q2,2018Q2,14122.0000,68415.0000,30577.0000,733.0000,19823.0000,8951.0000,28690.0000,7767.0000,2352.0000,A
001078,2018-09-30,2018,3,INDL,C,D,STD,ABT,002824100,USD,2018Q3,2018Q3,18196.0000,71637.0000,30705.0000,563.0000,19284.0000,12776.0000,27963.0000,7656.0000,4535.0000,A
001078,2018-12-31,2018,4,INDL,C,D,STD,ABT,002824100,USD,2018Q4,2018Q4,14632.0000,67173.0000,30524.0000,654.0000,19359.0000,9012.0000,27439.0000,7765.0000,6300.0000,A
001078,2019-03-31,2019,1,INDL,C,D,STD,ABT,002824100,USD,2019Q1,2019Q1,14409.0000,67610.0000,30925.0000,672.0000,19500.0000,9113.0000,27368.0000,7535.0000,712.0000,A
001078,2019-06-30,2019,2,INDL,C,D,STD,ABT,002824100,USD,2019Q2,2019Q2,15195.0000,68427.0000,31686.0000,1006.0000,19652.0000,9062.0000,27471.0000,7979.0000,1772.0000,A
001078,2019-09-30,2019,3,INDL,C,D,STD,ABT,002824100,USD,2019Q3,2019Q3,16119.0000,68539.0000,31817.0000,960.0000,18341.0000,10491.0000,26029.0000,8076.0000,3720.0000,A
001078,2019-12-31,2019,4,INDL,C,D,STD,ABT,002824100,USD,2019Q4,2019Q4,15667.0000,67887.0000,31088.0000,1049.0000,17416.0000,10863.0000,25723.0000,8314.0000,6136.0000,A
001078,2020-03-31,2020,1,INDL,C,D,STD,ABT,002824100,USD,2020Q1,2020Q1,15498.0000,66777.0000,30218.0000,564.0000,16804.0000,10808.0000,25542.0000,7726.0000,715.0000,A
001078,2020-06-30,2020,2,INDL,C,D,STD,ABT,002824100,USD,2020Q2,2020Q2,17221.0000,68776.0000,30578.0000,537.0000,18184.0000,10959.0000,27019.0000,7328.0000,2037.0000,A
001078,2020-09-30,2020,3,INDL,C,D,STD,ABT,002824100,USD,2020Q3,2020Q3,17390.0000,69043.0000,31386.0000,1232.0000,18349.0000,10257.0000,27191.0000,8853.0000,4103.0000,A
001078,2020-12-31,2020,4,INDL,C,D,STD,ABT,002824100,USD,2020Q4,2020Q4,20441.0000,72548.0000,32784.0000,2162.0000,19429.0000,11907.0000,27638.0000,10701.0000,7901.0000,A
001078,2021-03-31,2021,1,INDL,C,D,STD,ABT,002824100,USD,2021Q1,2021Q1,21817.0000,72785.0000,33562.0000,1793.0000,17489.0000,12462.0000,26535.0000,10456.0000,2637.0000,A
001078,2021-06-30,2021,2,INDL,C,D,STD,ABT,002824100,USD,2021Q2,2021Q2,22627.0000,73269.0000,33800.0000,1189.0000,17547.0000,12614.0000,26626.0000,10223.0000,4765.0000,A
001078,2021-09-30,2021,3,INDL,C,D,STD,ABT,002824100,USD,2021Q3,2021Q3,23492.0000,73795.0000,34422.0000,2100.0000,17446.0000,12867.0000,26290.0000,10928.0000,7466.0000,A
001078,2021-12-31,2021,4,INDL,C,D,STD,ABT,002824100,USD,2021Q4,2021Q4,24239.0000,75196.0000,35802.0000,1989.0000,18252.0000,13105.0000,26067.0000,11468.0000,10533.0000,A
001078,2022-03-31,2022,1,INDL,C,D,STD,ABT,002824100,USD,2022Q1,2022Q1,23429.0000,74007.0000,35399.0000,2447.0000,17086.0000,12647.0000,25731.0000,11895.0000,2065.0000,A
001078,2022-06-30,2022,2,INDL,C,D,STD,ABT,002824100,USD,2022Q2,2022Q2,24956.0000,74202.0000,36490.0000,2018.0000,16318.0000,12392.0000,25094.0000,11257.0000,4475.0000,A
001078,2022-09-30,2022,3,INDL,C,D,STD,ABT,002824100,USD,2022Q3,2022Q3,24845.0000,72801.0000,35675.0000,1435.0000,15297.0000,13365.0000,23552.0000,10410.0000,7255.0000,A
001078,2022-12-31,2022,4,INDL,C,D,STD,ABT,002824100,USD,2022Q4,2022Q4,25224.0000,74438.0000,36686.0000,1033.0000,15465.0000,15489.0000,22044.0000,10091.0000,9581.0000,A
001078,2023-03-31,2023,1,INDL,C,D,STD,ABT,002824100,USD,2023Q1,2023Q1,24377.0000,73794.0000,37010.0000,1318.0000,14615.0000,14530.0000,22032.0000,9747.0000,1143.0000,A
001078,2023-06-30,2023,2,INDL,C,D,STD,ABT,002824100,USD,2023Q2,2023Q2,23505.0000,73354.0000,37174.0000,1375.0000,14149.0000,14350.0000,21600.0000,9978.0000,2346.0000,A
001161,2010-03-31,2010,1,INDL,C,D,STD,AMD,007903107,USD,2010Q1,2010Q1,3331.0000,5232.0000,796.0000,257.0000,2601.0000,1645.0000,2791.0000,1574.0000,23.0000,A
001161,2010-06-30,2010,2,INDL,C,D,STD,AMD,007903107,USD,2010Q2,2010Q2,3313.0000,4955.0000,752.0000,-43.0000,2418.0000,1630.0000,2573.0000,1653.0000,-75.0000,A
001161,2010-09-30,2010,3,INDL,C,D,STD,AMD,007903107,USD,2010Q3,2010Q3,3212.0000,4595.0000,614.0000,-118.0000,2185.0000,1665.0000,2316.0000,1618.0000,-199.0000,A
001161,2010-12-31,2010,4,INDL,C,D,STD,AMD,007903107,USD,2010Q4,2010Q4,3594.0000,4964.0000,1013.0000,375.0000,2188.0000,1674.0000,2277.0000,1649.0000,-412.0000,A
001161,2011-03-31,2011,1,INDL,C,D,STD,AMD,007903107,USD,2011Q1,2011Q1,3411.0000,5209.0000,1558.0000,510.0000,2192.0000,1375.0000,2276.0000,1613.0000,-168.0000,A
001161,2011-06-30,2011,2,INDL,C,D,STD,AMD,007903107,USD,2011Q2,2011Q2,3438.0000,5224.0000,1641.0000,61.0000,2195.0000,1312.0000,2271.0000,1574.0000,6.0000,A
001161,2011-09-30,2011,3,INDL,C,D,STD,AMD,007903107,USD,2011Q3,2011Q3,3412.0000,5236.0000,1744.0000,97.0000,1571.0000,1855.0000,1637.0000,1690.0000,195.0000,A
001161,2011-12-31,2011,4,INDL,C,D,STD,AMD,007903107,USD,2011Q4,2011Q4,3229.0000,4954.0000,1590.0000,-177.0000,1527.0000,1774.0000,1590.0000,1691.0000,382.0000,A
001161,2012-03-31,2012,1,INDL,C,D,STD,AMD,007903107,USD,2012Q1,2012Q1,3195.0000,4988.0000,1052.0000,-590.0000,1529.0000,2347.0000,1589.0000,1585.0000,107.0000,A
001161,2012-06-30,2012,2,INDL,C,D,STD,AMD,007903107,USD,2012Q2,2012Q2,3233.0000,5041.0000,1117.0000,37.0000,1532.0000,2352.0000,1572.0000,1413.0000,188.0000,A
001161,2012-09-30,2012,3,INDL,C,D,STD,AMD,007903107,USD,2012Q3,2012Q3,2815.0000,4612.0000,989.0000,-157.0000,2035.0000,1555.0000,2068.0000,1269.0000,-52.0000,A
001161,2012-12-31,2012,4,INDL,C,D,STD,AMD,007903107,USD,2012Q4,2012Q4,2265.0000,4000.0000,538.0000,-473.0000,2037.0000,1397.0000,2065.0000,1155.0000,-338.0000,A
001161,2013-03-31,2013,1,INDL,C,D,STD,AMD,007903107,USD,2013Q1,2013Q1,2338.0000,3797.0000,415.0000,-146.0000,2039.0000,1321.0000,2061.0000,1088.0000,-155.0000,A
001161,2013-06-30,2013,2,INDL,C,D,STD,AMD,007903107,USD,2013Q2,2013Q2,2458.0000,3897.0000,359.0000,-74.0000,2042.0000,1451.0000,2087.0000,1161.0000,-190.0000,A
001161,2013-09-30,2013,3,INDL,C,D,STD,AMD,007903107,USD,2013Q3,2013Q3,2939.0000,4317.0000,434.0000,48.0000,2044.0000,1762.0000,2121.0000,1461.0000,-169.0000,A
001161,2013-12-31,2013,4,INDL,C,D,STD,AMD,007903107,USD,2013Q4,2013Q4,2884.0000,4337.0000,544.0000,89.0000,1998.0000,1618.0000,2175.0000,1589.0000,-148.0000,A
001161,2014-03-31,2014,1,INDL,C,D,STD,AMD,007903107,USD,2014Q1,2014Q1,2690.0000,4108.0000,511.0000,-20.0000,2078.0000,1384.0000,2213.0000,1397.0000,-204.0000,A
001161,2014-06-30,2014,2,INDL,C,D,STD,AMD,007903107,USD,2014Q2,2014Q2,2932.0000,4246.0000,501.0000,-36.0000,2109.0000,1505.0000,2240.0000,1441.0000,-232.0000,A
001161,2014-09-30,2014,3,INDL,C,D,STD,AMD,007903107,USD,2014Q3,2014Q3,3020.0000,4325.0000,535.0000,17.0000,2106.0000,1566.0000,2224.0000,1429.0000,-214.0000,A
001161,2014-12-31,2014,4,INDL,C,D,STD,AMD,007903107,USD,2014Q4,2014Q4,2736.0000,3767.0000,187.0000,-364.0000,2035.0000,1440.0000,2140.0000,1239.0000,-98.0000,A
001161,2015-03-31,2015,1,INDL,C,D,STD,AMD,007903107,USD,2015Q1,2015Q1,2497.0000,3428.0000,17.0000,-180.0000,2033.0000,1292.0000,2119.0000,1030.0000,-173.0000,A
001161,2015-06-30,2015,2,INDL,C,D,STD,AMD,007903107,USD,2015Q2,2015Q2,2451.0000,3381.0000,-141.0000,-181.0000,2034.0000,1399.0000,2123.0000,942.0000,-231.0000,A
001161,2015-09-30,2015,3,INDL,C,D,STD,AMD,007903107,USD,2015Q3,2015Q3,2466.0000,3229.0000,-336.0000,-197.0000,2030.0000,1449.0000,2116.0000,1061.0000,-290.0000,A
001161,2015-12-31,2015,4,INDL,C,D,STD,AMD,007903107,USD,2015Q4,2015Q4,2320.0000,3109.0000,-412.0000,-102.0000,2032.0000,1403.0000,2118.0000,958.0000,-226.0000,A
001161,2016-03-31,2016,1,INDL,C,D,STD,AMD,007903107,USD,2016Q1,2016Q1,2226.0000,2981.0000,-503.0000,-109.0000,2006.0000,1328.0000,2156.0000,832.0000,-42.0000,A
001161,2016-06-30,2016,2,INDL,C,D,STD,AMD,007903107,USD,2016Q2,2016Q2,2506.0000,3316.0000,-413.0000,69.0000,2012.0000,1581.0000,2148.0000,1027.0000,-127.0000,A
001161,2016-09-30,2016,3,INDL,C,D,STD,AMD,007903107,USD,2016Q3,2016Q3,2824.0000,3616.0000,385.0000,-406.0000,1632.0000,1473.0000,1758.0000,1307.0000,-98.0000,A
001161,2016-12-31,2016,4,INDL,C,D,STD,AMD,007903107,USD,2016Q4,2016Q4,2530.0000,3321.0000,416.0000,-51.0000,1435.0000,1346.0000,1559.0000,1106.0000,90.0000,A
001161,2017-03-31,2017,1,INDL,C,D,STD,AMD,007903107,USD,2017Q1,2017Q1,2498.0000,3299.0000,409.0000,-33.0000,1408.0000,1372.0000,1518.0000,1178.0000,-299.0000,A
001161,2017-06-30,2017,2,INDL,C,D,STD,AMD,007903107,USD,2017Q2,2017Q2,2511.0000,3370.0000,417.0000,-42.0000,1375.0000,1449.0000,1504.0000,1151.0000,-381.0000,A
001161,2017-09-30,2017,3,INDL,C,D,STD,AMD,007903107,USD,2017Q3,2017Q3,2699.0000,3586.0000,520.0000,61.0000,1356.0000,1591.0000,1475.0000,1584.0000,-315.0000,A
001161,2017-12-31,2017,4,INDL,C,D,STD,AMD,007903107,USD,2017Q4,2017Q4,2622.0000,3540.0000,611.0000,-19.0000,1325.0000,1486.0000,1443.0000,1340.0000,68.0000,A
001161,2018-03-31,2018,1,INDL,C,D,STD,AMD,007903107,USD,2018Q1,2018Q1,2751.0000,3763.0000,715.0000,81.0000,1165.0000,1697.0000,1351.0000,1647.0000,-86.0000,A
001161,2018-06-30,2018,2,INDL,C,D,STD,AMD,007903107,USD,2018Q2,2018Q2,3099.0000,4103.0000,879.0000,116.0000,1170.0000,1868.0000,1356.0000,1756.0000,-131.0000,A
001161,2018-09-30,2018,3,INDL,C,D,STD,AMD,007903107,USD,2018Q3,2018Q3,3314.0000,4347.0000,1125.0000,102.0000,1167.0000,1878.0000,1344.0000,1653.0000,-36.0000,A
001161,2018-12-31,2018,4,INDL,C,D,STD,AMD,007903107,USD,2018Q4,2018Q4,3540.0000,4556.0000,1266.0000,38.0000,1114.0000,1984.0000,1306.0000,1419.0000,34.0000,A
001161,2019-03-31,2019,1,INDL,C,D,STD,AMD,007903107,USD,2019Q1,2019Q1,3677.0000,4931.0000,1788.0000,16.0000,1237.0000,1764.0000,1379.0000,1272.0000,-213.0000,A
001161,2019-06-30,2019,2,INDL,C,D,STD,AMD,007903107,USD,2019Q2,2019Q2,3754.0000,5102.0000,1901.0000,35.0000,1242.0000,1804.0000,1397.0000,1531.0000,-183.0000,A
001161,2019-09-30,2019,3,INDL,C,D,STD,AMD,007903107,USD,2019Q3,2019Q3,3912.0000,5253.0000,2176.0000,120.0000,1073.0000,1864.0000,1213.0000,1801.0000,51.0000,A
001161,2019-12-31,2019,4,INDL,C,D,STD,AMD,007903107,USD,2019Q4,2019Q4,4597.0000,6028.0000,2827.0000,170.0000,685.0000,2359.0000,842.0000,2127.0000,493.0000,A
001161,2020-03-31,2020,1,INDL,C,D,STD,AMD,007903107,USD,2020Q1,2020Q1,4390.0000,5864.0000,3037.0000,162.0000,699.0000,1985.0000,842.0000,1786.0000,-65.0000,A
001161,2020-06-30,2020,2,INDL,C,D,STD,AMD,007903107,USD,2020Q2,2020Q2,5109.0000,6583.0000,3305.0000,157.0000,694.0000,2434.0000,844.0000,1932.0000,178.0000,A
001161,2020-09-30,2020,3,INDL,C,D,STD,AMD,007903107,USD,2020Q3,2020Q3,5500.0000,7023.0000,3867.0000,390.0000,578.0000,2417.0000,739.0000,2801.0000,517.0000,A
001161,2020-12-31,2020,4,INDL,C,D,STD,AMD,007903107,USD,2020Q4,2020Q4,6143.0000,8962.0000,5837.0000,1781.0000,531.0000,2417.0000,708.0000,3244.0000,1071.0000,A
001161,2021-03-31,2021,1,INDL,C,D,STD,AMD,007903107,USD,2021Q1,2021Q1,7197.0000,10047.0000,6477.0000,555.0000,551.0000,2864.0000,706.0000,3445.0000,898.0000,A
001161,2021-06-30,2021,2,INDL,C,D,STD,AMD,007903107,USD,2021Q2,2021Q2,7818.0000,10691.0000,7065.0000,710.0000,553.0000,2892.0000,734.0000,3850.0000,1850.0000,A
001161,2021-09-30,2021,3,INDL,C,D,STD,AMD,007903107,USD,2021Q3,2021Q3,7988.0000,11153.0000,7136.0000,923.0000,270.0000,3564.0000,453.0000,4313.0000,2699.0000,A
001161,2021-12-31,2021,4,INDL,C,D,STD,AMD,007903107,USD,2021Q4,2021Q4,8583.0000,12419.0000,7497.0000,974.0000,349.0000,4240.0000,682.0000,4826.0000,3521.0000,A
001161,2022-03-31,2022,1,INDL,C,D,STD,AMD,007903107,USD,2022Q1,2022Q1,13369.0000,66915.0000,55333.0000,786.0000,1845.0000,5581.0000,6001.0000,5887.0000,995.0000,A
001161,2022-06-30,2022,2,INDL,C,D,STD,AMD,007903107,USD,2022Q2,2022Q2,13462.0000,67502.0000,55169.0000,447.0000,2887.0000,5523.0000,6810.0000,6550.0000,2033.0000,A
001161,2022-09-30,2022,3,INDL,C,D,STD,AMD,007903107,USD,2022Q3,2022Q3,14420.0000,67811.0000,54542.0000,66.0000,2890.0000,6691.0000,6578.0000,5565.0000,2998.0000,A
001161,2022-12-31,2022,4,INDL,C,D,STD,AMD,007903107,USD,2022Q4,2022Q4,15019.0000,67580.0000,54750.0000,21.0000,2863.0000,6369.0000,6461.0000,5599.0000,3565.0000,A
001161,2023-03-31,2023,1,INDL,C,D,STD,AMD,007903107,USD,2023Q1,2023Q1,15658.0000,67634.0000,54694.0000,-139.0000,2848.0000,6577.0000,6363.0000,5353.0000,486.0000,A
001161,2023-06-30,2023,2,INDL,C,D,STD,AMD,007903107,USD,2023Q2,2023Q2,16505.0000,67967.0000,55136.0000,27.0000,2107.0000,7572.0000,5259.0000,5359.0000,865.0000,A
001209,2010-03-31,2010,2,INDL,C,D,STD,APD,009158106,USD,2010Q1,2010Q2,2822.0000,13152.6000,5265.6000,258.4000,3468.5000,2345.7000,5388.6000,2249.0000,542.7000,A
001209,2010-06-30,2010,3,INDL,C,D,STD,APD,009158106,USD,2010Q2,2010Q3,2945.4000,12999.4000,5231.4000,261.3000,3366.4000,2312.8000,5314.7000,2252.3000,1033.2000,A
001209,2010-09-30,2010,4,INDL,C,D,STD,APD,009158106,USD,2010Q3,2010Q4,3033.8000,13505.9000,5546.9000,278.0000,3659.8000,2244.1000,5564.2000,2351.2000,1522.4000,A
001209,2010-12-31,2011,1,INDL,C,D,STD,APD,009158106,USD,2010Q4,2011Q1,2870.2000,13459.7000,5810.0000,275.9000,3617.4000,1937.1000,5545.4000,2292.5000,336.6000,A
001209,2011-03-31,2011,2,INDL,C,D,STD,APD,009158106,USD,2011Q1,2011Q2,2976.5000,13820.7000,5825.2000,311.5000,3711.8000,2211.3000,5610.2000,2403.0000,626.7000,A
001209,2011-06-30,2011,3,INDL,C,D,STD,APD,009158106,USD,2011Q2,2011Q3,3276.5000,14451.5000,6232.2000,335.0000,4054.3000,2103.8000,5950.7000,2472.0000,1128.7000,A
001209,2011-09-30,2011,4,INDL,C,D,STD,APD,009158106,USD,2011Q3,2011Q4,3189.8000,14290.7000,5795.8000,339.1000,3927.5000,2342.0000,6010.0000,2506.2000,1753.2000,A
001209,2011-12-31,2012,1,INDL,C,D,STD,APD,009158106,USD,2011Q4,2012Q1,3176.2000,14391.3000,5909.0000,256.3000,3884.2000,2337.2000,5997.0000,2321.5000,430.7000,A
001209,2012-03-31,2012,2,INDL,C,D,STD,APD,009158106,USD,2012Q1,2012Q2,3342.9000,14955.8000,6262.7000,302.2000,3879.8000,2539.4000,6009.0000,2344.3000,751.2000,A
001209,2012-06-30,2012,3,INDL,C,D,STD,APD,009158106,USD,2012Q2,2012Q3,3033.1000,14880.9000,6513.6000,492.5000,3795.5000,2135.4000,6098.1000,2340.1000,1276.7000,A
001209,2012-09-30,2012,4,INDL,C,D,STD,APD,009158106,USD,2012Q3,2012Q4,3415.8000,16941.8000,6477.2000,142.3000,4584.2000,2689.9000,7236.1000,2605.8000,1798.7000,A
001209,2012-12-31,2013,1,INDL,C,D,STD,APD,009158106,USD,2012Q4,2013Q1,3563.1000,17393.1000,6299.3000,287.2000,5107.3000,2966.9000,7584.3000,2562.4000,283.6000,A
001209,2013-03-31,2013,2,INDL,C,D,STD,APD,009158106,USD,2013Q1,2013Q2,3379.2000,17221.2000,6365.5000,299.6000,4644.7000,3221.6000,7083.5000,2484.2000,608.0000,A
001209,2013-06-30,2013,3,INDL,C,D,STD,APD,009158106,USD,2013Q2,2013Q3,3480.7000,17491.3000,6540.8000,298.4000,4648.2000,3357.7000,7070.4000,2547.3000,1064.5000,A
001209,2013-09-30,2013,4,INDL,C,D,STD,APD,009158106,USD,2013Q3,2013Q4,3439.1000,17850.1000,7042.1000,147.3000,5056.3000,3227.6000,7047.8000,2586.5000,1567.4000,A
001209,2013-12-31,2014,1,INDL,C,D,STD,APD,009158106,USD,2013Q4,2014Q1,3330.1000,17915.2000,7264.0000,299.1000,5020.8000,3145.2000,6988.6000,2545.5000,546.9000,A
001209,2014-03-31,2014,2,INDL,C,D,STD,APD,009158106,USD,2014Q1,2014Q2,3299.9000,17963.0000,7370.9000,291.5000,4993.2000,3110.3000,6981.3000,2581.9000,1025.4000,A
001209,2014-06-30,2014,3,INDL,C,D,STD,APD,009158106,USD,2014Q2,2014Q3,3339.8000,18316.2000,7696.7000,323.5000,4951.0000,3156.1000,6962.5000,2634.6000,1584.7000,A
001209,2014-09-30,2014,4,INDL,C,D,STD,APD,009158106,USD,2014Q3,2014Q4,3294.8000,17779.1000,7365.8000,79.0000,4824.5000,2963.0000,7007.5000,2677.0000,2187.1000,A
001209,2014-12-31,2015,1,INDL,C,D,STD,APD,009158106,USD,2014Q4,2015Q1,3137.2000,17635.4000,7351.5000,337.5000,4751.3000,3001.9000,6841.5000,2560.8000,486.6000,A
001209,2015-03-31,2015,2,INDL,C,D,STD,APD,009158106,USD,2015Q1,2015Q2,3114.5000,17493.8000,7332.5000,296.9000,4511.5000,3081.3000,6656.2000,2414.5000,967.2000,A
001209,2015-06-30,2015,3,INDL,C,D,STD,APD,009158106,USD,2015Q2,2015Q3,3102.3000,17671.5000,7586.0000,333.2000,4690.5000,2918.9000,6743.4000,2470.2000,1657.9000,A
001209,2015-09-30,2015,4,INDL,C,D,STD,APD,009158106,USD,2015Q3,2015Q4,2910.8000,17438.1000,7249.0000,350.0000,3949.1000,3648.1000,6408.9000,2449.4000,2437.8000,A
001209,2015-12-31,2016,1,INDL,C,D,STD,APD,009158106,USD,2015Q4,2016Q1,2779.0000,17260.3000,7367.1000,372.0000,3870.5000,3572.4000,6188.9000,1866.3000,573.5000,A
001209,2016-03-31,2016,2,INDL,C,D,STD,APD,009158106,USD,2016Q1,2016Q2,3031.2000,16810.8000,6916.6000,-465.5000,3573.2000,3839.1000,5918.6000,1777.4000,1062.4000,A
001209,2016-06-30,2016,3,INDL,C,D,STD,APD,009158106,USD,2016Q2,2016Q3,3378.8000,17083.5000,7045.4000,354.1000,3925.6000,3658.9000,6244.4000,1914.5000,1774.9000,A
001209,2016-09-30,2016,4,INDL,C,D,STD,APD,009158106,USD,2016Q3,2016Q4,4317.3000,18055.3000,7079.6000,400.9000,4918.1000,3283.3000,7558.6000,1945.5000,2627.5000,A
001209,2016-12-31,2017,1,INDL,C,D,STD,APD,009158106,USD,2016Q4,2017Q1,3548.8000,15956.2000,7161.5000,306.4000,3289.0000,2929.8000,5765.3000,1882.5000,514.7000,A
001209,2017-03-31,2017,2,INDL,C,D,STD,APD,009158106,USD,2017Q1,2017Q2,5294.1000,17871.5000,9317.4000,2135.7000,3300.4000,2602.3000,5849.0000,1980.1000,340.4000,A
001209,2017-06-30,2017,3,INDL,C,D,STD,APD,009158106,USD,2017Q2,2017Q3,5347.0000,17853.8000,9412.4000,104.1000,3366.6000,2433.2000,5910.7000,2121.9000,845.4000,A
001209,2017-09-30,2017,4,INDL,C,D,STD,APD,009158106,USD,2017Q3,2017Q4,5876.7000,18467.2000,10086.2000,475.0000,3402.4000,2489.0000,5792.7000,2203.1000,1567.9000,A
001209,2017-12-31,2018,1,INDL,C,D,STD,APD,009158106,USD,2017Q4,2018Q1,5355.5000,18208.8000,10215.3000,161.7000,3414.9000,1831.6000,6056.0000,2216.6000,561.0000,A
001209,2018-03-31,2018,2,INDL,C,D,STD,APD,009158106,USD,2018Q1,2018Q2,5396.3000,18511.1000,10580.8000,423.6000,3442.4000,1752.3000,6065.6000,2155.7000,1107.0000,A
001209,2018-06-30,2018,3,INDL,C,D,STD,APD,009158106,USD,2018Q2,2018Q3,5055.5000,19206.0000,10486.0000,487.9000,3775.8000,2109.8000,6286.2000,2259.0000,1850.5000,A
001209,2018-09-30,2018,4,INDL,C,D,STD,APD,009158106,USD,2018Q3,2018Q4,5082.2000,19178.3000,10857.5000,459.7000,3351.7000,2338.3000,5663.7000,2298.9000,2541.9000,A
001209,2018-12-31,2019,1,INDL,C,D,STD,APD,009158106,USD,2018Q4,2019Q1,5089.9000,19142.0000,10882.9000,357.0000,3314.6000,2303.5000,5635.1000,2224.0000,655.2000,A
001209,2019-03-31,2019,2,INDL,C,D,STD,APD,009158106,USD,2019Q1,2019Q2,4895.2000,19244.5000,11165.7000,433.5000,3302.2000,2073.0000,5668.1000,2187.7000,1285.8000,A
001209,2019-06-30,2019,3,INDL,C,D,STD,APD,009158106,USD,2019Q2,2019Q3,4915.2000,19531.9000,11386.1000,500.2000,3273.3000,2155.2000,5650.1000,2224.0000,2003.4000,A
001209,2019-09-30,2019,4,INDL,C,D,STD,APD,009158106,USD,2019Q3,2019Q4,4618.3000,18942.8000,11053.6000,518.7000,3227.4000,1820.9000,5733.6000,2283.2000,2969.9000,A
001209,2019-12-31,2020,1,INDL,C,D,STD,APD,009158106,USD,2019Q4,2020Q1,4719.7000,19651.6000,11556.0000,488.9000,3562.4000,1819.0000,5902.8000,2254.7000,667.0000,A
001209,2020-03-31,2020,2,INDL,C,D,STD,APD,009158106,USD,2020Q1,2020Q2,4688.5000,19501.2000,11371.9000,490.4000,2919.0000,1806.9000,5970.6000,2216.3000,1238.5000,A
001209,2020-06-30,2020,3,INDL,C,D,STD,APD,009158106,USD,2020Q2,2020Q3,9006.5000,24782.1000,11659.3000,457.1000,7684.5000,2591.0000,10167.7000,2065.2000,2013.2000,A
001209,2020-09-30,2020,4,INDL,C,D,STD,APD,009158106,USD,2020Q3,2020Q4,8684.9000,25168.5000,12079.8000,494.7000,7765.9000,2416.7000,10308.7000,2320.1000,3264.7000,A
001209,2020-12-31,2021,1,INDL,C,D,STD,APD,009158106,USD,2020Q4,2021Q1,8809.8000,26088.1000,12683.6000,486.7000,7091.6000,2985.9000,10030.3000,2375.2000,774.7000,A
001209,2021-03-31,2021,2,INDL,C,D,STD,APD,009158106,USD,2021Q1,2021Q2,8766.6000,26158.9000,12726.2000,477.1000,7115.9000,3017.4000,10006.7000,2502.0000,1587.0000,A
001209,2021-06-30,2021,3,INDL,C,D,STD,APD,009158106,USD,2021Q2,2021Q3,8376.8000,26252.1000,13082.9000,532.3000,7166.2000,2697.1000,10063.4000,2604.7000,2515.6000,A
001209,2021-09-30,2021,4,INDL,C,D,STD,APD,009158106,USD,2021Q3,2021Q4,8376.3000,26859.2000,13539.7000,618.8000,7653.7000,2799.1000,9972.1000,2841.1000,3341.9000,A
001209,2021-12-31,2022,1,INDL,C,D,STD,APD,009158106,USD,2021Q4,2022Q1,6483.5000,27125.3000,13825.1000,549.6000,7178.3000,2630.1000,10119.6000,2994.2000,785.2000,A
001209,2022-03-31,2022,2,INDL,C,D,STD,APD,009158106,USD,2022Q1,2022Q2,6249.4000,27449.7000,13955.1000,536.8000,6748.1000,3205.1000,9733.9000,2945.1000,1305.0000,A
001209,2022-06-30,2022,3,INDL,C,D,STD,APD,009158106,USD,2022Q2,2022Q3,6367.3000,27489.0000,13643.9000,587.1000,6831.6000,3406.9000,9866.4000,3189.3000,2213.2000,A
001209,2022-09-30,2022,4,INDL,C,D,STD,APD,009158106,USD,2022Q3,2022Q4,6282.9000,27192.6000,13144.0000,593.0000,7677.9000,3465.8000,10024.4000,3570.0000,3230.2000,A
001209,2022-12-31,2023,1,INDL,C,D,STD,APD,009158106,USD,2022Q4,2023Q1,6321.1000,28278.3000,13935.7000,583.8000,8120.2000,3276.9000,10484.0000,3174.7000,719.3000,A
001209,2023-03-31,2023,2,INDL,C,D,STD,APD,009158106,USD,2023Q1,2023Q2,5721.6000,29435.4000,14058.3000,449.9000,9592.8000,2797.9000,11947.3000,3200.1000,1358.0000,A
001209,2023-06-30,2023,3,INDL,C,D,STD,APD,009158106,USD,2023Q2,2023Q3,5354.0000,30929.5000,14138.0000,610.5000,9250.7000,3947.7000,11611.1000,3033.9000,2203.4000,A
